0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.2012878787878788,0.016072554513812065,1632.1814430100194,834.0515225642778,2426.6098484848485,0.00020331121049821377,-412.96728515625,134.7556915283203,-96.18939971923828,49.07472610473633,1.3224891424179077,-24.51572036743164,17.999881744384766,-16.83746337890625,12.260859489440918,3.643056631088257,-13.421808242797852,8.815079689025879,-23.925804138183594,0.4366229176521301,0.4631337523460388,0.13732869923114777,0.15435908734798431,0.18123546242713928,0.40859171748161316,0.5002397894859314,0.1412164866924286,0.07435400038957596,0.09461464732885361,0.3018832206726074,0.3758522868156433,-0.04983917837944924,-0.052361878430248567,-0.0858774000348957,-0.023059947129626026,0.0022574964901796147,0.03339697001501917
0.18580882352941178,0.030580060556530952,1666.821501765418,903.9164914959377,2786.764705882353,0.0007300304714590311,-367.2806091308594,133.50076293945312,-120.10629272460938,45.31307601928711,-13.956795692443848,-24.417255401611328,18.785850524902344,-31.571231842041016,27.27315330505371,29.22654151916504,-4.981799602508545,6.452171802520752,-32.8125,0.10447169840335846,0.09457440674304962,0.04712808504700661,0.04484196752309799,0.32236647605895996,0.6339080333709717,0.3871629238128662,0.08214866369962692,0.09151369333267212,0.055744025856256485,0.04646918550133705,0.12116851657629013,-0.00850293155274605,-0.034394443793422894,-0.20470078503368144,-0.09717715586777174,-0.043137852713605214,0.010674454892675026
0.09978571428571428,0.0823516696691513,1315.9591747107606,803.0157289164779,2068.973214285714,0.00022811295639257878,-285.46435546875,137.78053283691406,-118.92452239990234,20.443883895874023,-16.124176025390625,-27.457101821899414,10.096811294555664,-22.634916305541992,31.93819808959961,32.00179672241211,2.371469020843506,11.878031730651855,-28.831838607788086,0.008243635296821594,0.015614451840519905,0.10374602675437927,0.3807527422904968,0.4976953864097595,0.5156276226043701,0.30487924814224243,0.028511490672826767,0.010963138192892075,0.025053532794117928,0.03521889075636864,0.02393227629363537,0.01532130107113592,-0.12839808450266887,-0.10792532114179076,-0.1038632199301258,0.0019002863982980132,0.04854842364355655
0.17027777777777778,0.022699162364006042,1530.563151612568,711.4470590152525,2025.173611111111,0.00016959421918727458,-436.81585693359375,122.81432342529297,-119.93486022949219,23.304624557495117,-7.06095027923584,-30.92245101928711,19.725597381591797,-24.30126953125,10.682997703552246,40.290287017822266,5.427029609680176,3.79795503616333,-24.537002563476562,0.05995526909828186,0.08739446848630905,0.2113356739282608,0.3029942810535431,0.4150417447090149,0.4654180109500885,0.37073150277137756,0.12505941092967987,0.013834386132657528,0.007180711720138788,0.0060575297102332115,0.021905504167079926,0.04085095442531614,0.00812804284809919,-0.08689259576865276,-0.08462258356369416,-0.022707039029287886,-0.0027796910885213443
0.16650735294117647,0.017722617834806442,1445.1062068038193,730.2214177343254,2045.0367647058824,0.0002515653904993087,-456.03204345703125,124.69927978515625,-95.98163604736328,22.511301040649414,-13.988189697265625,-42.28509521484375,15.644012451171875,-15.732399940490723,1.4254035949707031,26.212961196899414,10.342155456542969,17.259145736694336,-16.60409927368164,0.1482992023229599,0.2770111560821533,0.21884433925151825,0.4030170738697052,0.4613683521747589,0.3517850935459137,0.2014579474925995,0.07429800182580948,0.03266855329275131,0.07300630956888199,0.10521171987056732,0.0882914662361145,-0.06500665188503743,-0.002924598117257248,0.04146853575689871,-0.023634542159184722,-0.025255816852628364,0.037008670382891524
0.19362244897959183,0.12604562938213348,1637.7112559581128,814.0284455979064,2462.2130102040815,0.0001501118385931477,-234.85513305664062,152.34909057617188,-118.28339385986328,43.87124252319336,-0.0284096859395504,-26.677248001098633,24.443450927734375,-20.199542999267578,14.06888484954834,17.707252502441406,-8.374368667602539,19.751523971557617,-12.236197471618652,0.2202223390340805,0.16357839107513428,0.05382992699742317,0.2863181233406067,0.3237040936946869,0.1897183507680893,0.2889719307422638,0.18461431562900543,0.15446165204048157,0.12274927645921707,0.2023371458053589,0.1850050389766693,-0.06824239103966508,0.012418742123236992,0.005072007385583521,-0.022192415996240215,-0.001710758197643446,0.020756878866217115
0.1132375,0.013070800341665745,1283.4260579524657,884.8057201445096,2298.125,0.00012996634177397937,-449.76202392578125,128.97802734375,-81.37492370605469,28.451139450073242,-22.172466278076172,-32.07720947265625,11.000749588012695,-24.917125701904297,11.965864181518555,15.370428085327148,-2.288776159286499,21.321626663208008,-9.266898155212402,0.11963671445846558,0.24342358112335205,0.3166608512401581,0.2479693442583084,0.33921539783477783,0.4101000726222992,0.2227996587753296,0.11830936372280121,0.1299287974834442,0.14435166120529175,0.12059034407138824,0.1008421927690506,0.03003033262203379,0.01329777685017927,-0.10791604944705253,-0.07316401991050128,-0.03484358369311467,-0.026437017335733316
0.12325,0.05755233392119408,1260.9742927050545,792.9617813886335,1897.3958333333333,0.0002562259032856673,-329.4380187988281,131.0912628173828,-95.12547302246094,15.569931030273438,-16.639854431152344,-27.507080078125,0.8339489698410034,-29.79599380493164,18.372262954711914,28.163427352905273,10.84380054473877,18.72664451599121,-17.766183853149414,0.054600197821855545,0.10263905674219131,0.26199764013290405,0.5116071105003357,0.3625319302082062,0.5523208379745483,0.46384456753730774,0.055906787514686584,0.027628863230347633,0.032736245542764664,0.03953157365322113,0.049306392669677734,-0.04527493555310063,0.13555464232647763,-0.11817643853525367,0.016562225297092673,-0.07466655207092011,-0.03783002270696074
0.24329918032786885,0.016563652083277702,1837.5783822713565,838.3275381244773,2665.343237704918,2.742581818893086e-05,-447.2200012207031,127.78150939941406,-114.91679382324219,45.15038299560547,-10.955897331237793,-38.07073211669922,38.28957748413086,-21.26939582824707,-19.09833335876465,4.459265232086182,-10.754701614379883,19.943140029907227,13.286993980407715,0.3335157632827759,0.28153687715530396,0.5520651936531067,0.474910169839859,0.19581107795238495,0.09633669257164001,0.15214698016643524,0.08615075796842575,0.0676392987370491,0.09987862408161163,0.09646189212799072,0.19745634496212006,0.0925407450066094,-0.05921853175927674,0.02332145745943597,-0.09616490534972422,-0.0712698688491252,-0.03524601324655436
0.19641666666666668,0.04301261529326439,1686.2255206876498,750.8027820776337,2445.1388888888887,0.00012802578567061573,-334.34722900390625,151.09886169433594,-147.23269653320312,47.577545166015625,17.477209091186523,-36.580684661865234,15.891820907592773,-27.018522262573242,1.3790358304977417,9.680709838867188,-25.013044357299805,19.080883026123047,10.81047248840332,0.4525066316127777,0.15589796006679535,0.06892159581184387,0.029040686786174774,0.03804907202720642,0.1890711486339569,0.1352924406528473,0.19811119139194489,0.3037208020687103,0.29743874073028564,0.299098938703537,0.4846896827220917,0.01000888740670903,-0.07907624292360146,0.04135632871960564,0.005751820074186956,-0.009480453986234129,-0.03667213254246033
0.20125,0.011077331379055977,1839.7389625238527,742.1104760952799,2677.9513888888887,0.000629875750746578,-480.7594909667969,128.54383850097656,-146.95619201660156,43.83086395263672,14.732319831848145,-38.06003952026367,16.50518798828125,-18.418968200683594,26.842809677124023,40.79289245605469,-30.67527961730957,-11.84115219116211,-1.5383485555648804,0.07959108799695969,0.08116133511066437,0.055551037192344666,0.08246460556983948,0.2134694755077362,0.4886699914932251,0.6949247717857361,0.5031512379646301,0.4458397626876831,0.28719285130500793,0.14862610399723053,0.03995952010154724,-0.03188804607905048,0.009732522954435741,-0.022587741492316838,0.03424372198060093,0.013609653027242131,-0.006284999952185802
0.1463690476190476,0.012770210392773151,1362.872366485358,658.793894112508,1773.8095238095239,0.00042717732139863074,-521.21728515625,120.64399719238281,-87.04974365234375,15.891754150390625,-3.986734390258789,-30.0587100982666,4.919635772705078,-16.503150939941406,24.805545806884766,39.978965759277344,-13.757731437683105,-17.070499420166016,-14.273002624511719,0.03449588641524315,0.04495058208703995,0.05469774454832077,0.13021469116210938,0.23592108488082886,0.3395882248878479,0.5845334529876709,0.46029940247535706,0.07779637724161148,0.04058484733104706,0.040467746555805206,0.047215163707733154,0.08747836886791502,0.08791839726702542,0.25680362789288974,-0.11149300349985901,0.09196435107164577,-0.0128690558896561
0.16448275862068967,0.048094987869262695,1407.1298823708962,725.1028802624168,2057.6508620689656,3.1935618608258665e-05,-340.67034912109375,151.52194213867188,-117.40310668945312,18.265857696533203,-11.326998710632324,-29.88722801208496,23.0517635345459,-31.724096298217773,-7.275750637054443,21.461820602416992,-0.42540886998176575,20.2470760345459,-4.54598331451416,0.27374616265296936,0.35052648186683655,0.2643860876560211,0.32921674847602844,0.23333516716957092,0.2668866813182831,0.29560109972953796,0.19731836020946503,0.13406439125537872,0.11231003701686859,0.1546509563922882,0.24660378694534302,-0.0040182509707177,-0.037193271579584276,0.061775760036771356,-0.08760407186396775,0.0003215349528803532,0.025851344517634663
0.21993421052631584,0.0986340269446373,1819.1008414983608,844.2086445156187,2666.529605263158,0.0003357219975441694,-229.0139617919922,159.85919189453125,-146.02984619140625,65.98827362060547,-9.76298999786377,-35.0500373840332,31.301082611083984,-19.557819366455078,22.134462356567383,2.7984015941619873,-21.588024139404297,23.240676879882812,-9.569701194763184,0.24210290610790253,0.29341620206832886,0.2875687777996063,0.11366801708936691,0.09755033254623413,0.0833645910024643,0.15888020396232605,0.28612828254699707,0.2442188709974289,0.3039351999759674,0.3991219103336334,0.434306800365448,0.02931955447969681,0.04145152423406352,0.017332999408244606,0.009019087255000597,0.0012065273086135809,-0.010588826735814346
